,species,latitude,longitude,nummosquitos,month,day,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Cool,Sunrise,Sunset,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,wnvpresent
2140,1,41.704572,-87.565666,50,8,16,77,65,71,-1,64,67.0,6,500,1852,29.28,29.97,3.6,1,5.7,1
2141,2,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2142,2,41.726465,-87.585413,25,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2143,2,41.726465,-87.585413,46,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2144,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2145,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2146,1,41.726465,-87.585413,42,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2147,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2148,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2149,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2150,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2151,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2152,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2153,1,41.726465,-87.585413,43,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2154,1,41.726465,-87.585413,45,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2155,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2156,1,41.726465,-87.585413,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2157,1,41.726465,-87.585413,21,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2158,2,41.678618,-87.559308,21,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2159,2,41.678618,-87.559308,35,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2160,1,41.678618,-87.559308,34,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2161,1,41.678618,-87.559308,16,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2162,6,41.678618,-87.559308,2,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2163,6,41.678618,-87.559308,2,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2164,2,41.737052,-87.543067,4,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2165,1,41.737052,-87.543067,6,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2166,2,41.740641,-87.546587,30,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2167,1,41.740641,-87.546587,37,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2168,6,41.740641,-87.546587,1,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2169,2,41.680946,-87.535198,49,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2170,2,41.680946,-87.535198,35,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2171,2,41.680946,-87.535198,18,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2172,1,41.680946,-87.535198,32,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2173,1,41.680946,-87.535198,42,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2174,1,41.680946,-87.535198,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2175,1,41.680946,-87.535198,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2176,4,41.680946,-87.535198,1,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2177,6,41.680946,-87.535198,16,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2178,2,41.686398,-87.531635,47,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2179,2,41.686398,-87.531635,23,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2180,1,41.686398,-87.531635,30,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2181,1,41.686398,-87.531635,30,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2182,6,41.686398,-87.531635,23,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2183,1,41.702724,-87.536497,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2184,2,41.659112,-87.538693,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2185,2,41.659112,-87.538693,39,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2186,2,41.659112,-87.538693,39,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2187,2,41.659112,-87.538693,49,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2188,1,41.659112,-87.538693,31,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2189,1,41.659112,-87.538693,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2190,1,41.659112,-87.538693,48,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2191,1,41.659112,-87.538693,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2192,1,41.659112,-87.538693,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,1
2193,1,41.659112,-87.538693,50,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2194,4,41.659112,-87.538693,3,8,17,79,60,70,-2,54,61.0,5,501,1851,29.41,30.1,5.9,32,6.8,0
2195,2,41.95469,-87.800991,23,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2196,1,41.95469,-87.800991,46,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2197,6,41.95469,-87.800991,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2198,2,41.974089,-87.824812,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2199,1,41.974089,-87.824812,16,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2200,2,41.9216,-87.666455,28,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2201,1,41.9216,-87.666455,17,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2202,2,41.891118,-87.654491,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2203,1,41.891118,-87.654491,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2204,2,41.867108,-87.654224,9,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2205,1,41.867108,-87.654224,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2206,2,41.896282,-87.655232,12,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2207,3,41.896282,-87.655232,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2208,1,41.896282,-87.655232,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2209,2,41.919343,-87.694259,38,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2210,1,41.919343,-87.694259,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2211,2,41.921965,-87.632085,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2212,1,41.921965,-87.632085,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2213,2,41.688324,-87.676709,9,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2214,2,41.688324,-87.676709,48,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2215,1,41.688324,-87.676709,12,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2216,1,41.688324,-87.676709,50,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2217,1,41.862292,-87.64886,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2218,2,41.999129,-87.795585,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2219,1,41.999129,-87.795585,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2220,2,42.01743,-87.687769,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2221,6,42.01743,-87.687769,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2222,2,41.907645,-87.760886,11,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2223,1,41.907645,-87.760886,14,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2224,2,41.981964,-87.812827,8,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2225,1,41.981964,-87.812827,45,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2226,2,41.944869,-87.832763,9,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2227,1,41.944869,-87.832763,11,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2228,2,42.011601,-87.811506,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2229,1,42.011601,-87.811506,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2230,2,41.94983,-87.698457,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2231,1,41.94983,-87.698457,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2232,2,41.979243,-87.750938,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2233,1,41.979243,-87.750938,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2234,3,41.986921,-87.689778,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2235,1,41.986921,-87.689778,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2236,2,41.801498,-87.763416,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2237,1,41.801498,-87.763416,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2238,2,41.906638,-87.701431,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2239,1,41.906638,-87.701431,8,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2240,2,41.723195,-87.64997,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2241,1,41.723195,-87.64997,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2242,2,41.868077,-87.666901,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2243,1,41.868077,-87.666901,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2244,6,41.868077,-87.666901,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2245,2,41.961743,-87.76007,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2246,2,41.878114,-87.629798,23,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2247,2,41.878114,-87.629798,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2248,3,41.878114,-87.629798,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2249,1,41.878114,-87.629798,19,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2250,2,41.958271,-87.702575,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2251,3,41.958271,-87.702575,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2252,1,41.958271,-87.702575,8,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2253,2,41.932094,-87.700117,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2254,1,41.932094,-87.700117,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2255,2,41.994469,-87.667736,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2256,2,42.006858,-87.675919,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2257,1,42.006858,-87.675919,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2258,2,41.916265,-87.800515,18,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2259,1,41.916265,-87.800515,14,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2260,2,41.846075,-87.716277,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2261,3,41.846075,-87.716277,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2262,1,41.846075,-87.716277,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2263,2,41.918705,-87.752329,27,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2264,1,41.918705,-87.752329,24,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2265,2,41.948167,-87.730698,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2266,1,41.948167,-87.730698,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2267,2,41.963976,-87.69181,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2268,1,41.963976,-87.69181,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2269,1,41.953705,-87.733974,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2270,2,41.964242,-87.757639,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2271,1,41.964242,-87.757639,23,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2272,2,41.990284,-87.797127,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2273,1,41.990284,-87.797127,9,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2274,2,42.008314,-87.777921,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2275,1,42.008314,-87.777921,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2276,2,41.991429,-87.747113,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2277,2,41.843811,-87.686763,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2278,1,41.843811,-87.686763,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2279,2,41.921177,-87.79518,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2280,1,41.921177,-87.79518,8,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2281,2,41.857402,-87.694991,11,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2282,3,41.857402,-87.694991,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2283,1,41.857402,-87.694991,10,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2284,2,41.868142,-87.696269,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2285,1,41.868142,-87.696269,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2286,2,41.846283,-87.656913,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2287,2,41.721474,-87.648064,10,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2288,1,41.721474,-87.648064,15,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2289,2,41.869107,-87.696293,9,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2290,1,41.869107,-87.696293,11,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2291,2,41.966987,-87.674677,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2292,1,41.966987,-87.674677,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2293,2,41.923738,-87.785288,21,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2294,1,41.923738,-87.785288,11,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2295,2,41.970248,-87.787992,22,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2296,1,41.970248,-87.787992,23,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2297,2,42.010412,-87.66214,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2298,3,42.010412,-87.66214,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2299,2,41.89923,-87.716788,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2300,1,41.89923,-87.716788,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2301,1,41.89923,-87.716788,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2302,2,41.692555,-87.598865,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2303,1,41.692555,-87.598865,7,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2304,2,41.94016,-87.794896,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2305,1,41.94016,-87.794896,21,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2306,2,41.942114,-87.776385,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2307,1,41.942114,-87.776385,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2308,2,41.960616,-87.777189,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2309,1,41.960616,-87.777189,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2310,1,41.883284,-87.705085,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2311,2,41.962728,-87.748367,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2312,2,41.836644,-87.677737,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2313,3,41.836644,-87.677737,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2314,1,41.836644,-87.677737,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2315,2,41.837085,-87.729384,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2316,3,41.837085,-87.729384,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2317,1,41.837085,-87.729384,5,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2318,2,41.911824,-87.726737,28,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2319,1,41.911824,-87.726737,15,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2320,2,41.823065,-87.678378,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2321,1,41.823065,-87.678378,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2322,2,41.801179,-87.679447,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2323,3,41.801179,-87.679447,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2324,1,41.801179,-87.679447,18,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2325,6,41.801179,-87.679447,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2326,2,41.800737,-87.71188,16,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2327,3,41.800737,-87.71188,2,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2328,1,41.800737,-87.71188,35,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2329,2,41.778297,-87.752411,46,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2330,2,41.778297,-87.752411,8,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2331,2,41.778297,-87.752411,50,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2332,3,41.778297,-87.752411,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2333,1,41.778297,-87.752411,27,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2334,1,41.778297,-87.752411,40,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2335,2,41.77166,-87.703047,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2336,1,41.77166,-87.703047,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2337,6,41.77166,-87.703047,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2338,2,41.759346,-87.745602,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2339,1,41.759346,-87.745602,9,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2340,2,41.768388,-87.678649,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2341,1,41.768388,-87.678649,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2342,2,41.797616,-87.797894,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2343,1,41.797616,-87.797894,10,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,1
2344,2,41.781416,-87.776532,12,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2345,1,41.781416,-87.776532,6,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2346,2,41.773215,-87.60088,20,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2347,1,41.773215,-87.60088,14,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2348,2,41.822536,-87.666343,19,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2349,1,41.822536,-87.666343,14,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2350,2,41.799282,-87.585487,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2351,1,41.799282,-87.585487,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2352,6,41.799282,-87.585487,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2353,2,41.778748,-87.586427,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2354,2,41.766202,-87.562889,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2355,1,41.766202,-87.562889,13,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2356,6,41.766202,-87.562889,3,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2357,2,41.754676,-87.612922,4,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
2358,3,41.754676,-87.612922,1,8,21,87,69,78,7,70,72.0,13,505,1845,29.21,29.91,3.8,18,6.0,0
